dienststellen_id,offizielle_bezeichnung,abkuerzung,bfs_nummer,verkehrsmittel_abkuerzung,verkehrsmittel_de,verkehrsmittel_fr,verkehrsmittel_it,go_abkuerzung_de,go_abkuerzung_fr,go_abkuerzung_it,e_lv95,n_lv95,e_wgs84,n_wgs84
1577,La Douay,DOUY,6034,TRAIN,TRAIN,TRAIN,TRAIN,TMR-mo,TMR-mo,TMR-mo,2577561.016700000036508,1100149.183999999891967,7.148738410000000,46.052497959999997
1604,Raron,RAR,6199,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2627955.265999999828637,1128383.073000000091270,7.801510600000000,46.306274410000000
1576,Sembrancher,SEMB,6035,TRAIN,TRAIN,TRAIN,TRAIN,TMR-mo,TMR-mo,TMR-mo,2577346.243100000079721,1102866.176699999952689,7.145832050000000,46.076931280000004
1590,Sierre/Siders (funi),SIMC,6248,CABLE_RAILWAY,CABLE_RAILWAY,CABLE_RAILWAY,CABLE_RAILWAY,SMC,SMC,SMC,2607033.000000000000000,1126823.000000000000000,7.529911159999999,46.292783520000000
1579,Le Châble VS,CHAB,6037,TRAIN,TRAIN,TRAIN,TRAIN,TMR-mo,TMR-mo,TMR-mo,2582687.374799999874085,1103116.548500000033528,7.214860170000001,46.079342360000005
1609,Brig,BR,6002,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2642319.282000000122935,1129928.135999999940395,7.988094740000000,46.319422710000005
1578,Orsières,ORS,6034,TRAIN,TRAIN,TRAIN,TRAIN,TMR-mo,TMR-mo,TMR-mo,2577154.418399999849498,1097431.417900000000373,7.143617810000000,46.028036839999999
1595,Bluche,BLRA01,6253,CABLE_RAILWAY,CABLE_RAILWAY,CABLE_RAILWAY,CABLE_RAILWAY,SMC,SMC,SMC,2604662.000000000000000,1128858.000000000000000,7.499162770000001,46.311109990000006
1580,Etiez,ETIE,6037,TRAIN,TRAIN,TRAIN,TRAIN,TMR-mo,TMR-mo,TMR-mo,2578489.763300000224262,1103530.880399999907240,7.160582140000000,46.082948160000001
1596,Crans-Montana gare,MV,6253,CABLE_RAILWAY,CABLE_RAILWAY,CABLE_RAILWAY,CABLE_RAILWAY,SMC,SMC,SMC,2603896.000000000000000,1129057.000000000000000,7.489220670000000,46.312904920000001
1601,Leuk,LK,6110,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2615891.293200000189245,1128929.170099999988452,7.644936500000000,46.311579510000001
1600,Salgesch,SAL,6113,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2610750.444000000134110,1128652.854000000050291,7.578194360000000,46.309195340000002
1603,Gampel-Steg,GA,6204,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2623800.461000000126660,1128392.118999999947846,7.747581160000000,46.306515480000002
1954,Bettmeralp,BETA,6205,BUS|CABLE_CAR,BUS|CABLE_CAR,BUS|CABLE_CAR,BUS|CABLE_CAR,ABAG,ABAG,ABAG,2647640.000000000000000,1137381.000000000000000,8.057936659999999,46.386107859999996
2002,Brittnau-Wikon,BRIT,1147,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2639235.439999999944121,1234769.310999999986961,7.957040850000000,47.262666150000001
2005,Nebikon,NEB,1137,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2640833.621999999973923,1226965.725000000093132,7.977449480000001,47.192380620000002
2004,Dagmersellen,DAG,1125,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2640933.828999999910593,1229765.612999999895692,7.979025920000000,47.217557939999999
2001,Zofingen,ZF,4289,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2638163.572000000160187,1237584.820000000065193,7.943117670000000,47.288052539999995
2000,Aarburg-Oftringen,ABO,4271,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2635502.466000000014901,1241150.148999999975786,7.908222610000000,47.320268470000002
2007,Sursee,SS,1103,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2649981.240999999921769,1224635.637000000104308,8.097893859999999,47.170795039999994
2003,Reiden,REID,1140,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2640139.370000000111759,1232418.561999999918044,7.968774390000000,47.241468370000000
2006,Wauwil,WAU,1146,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2643990.921000000089407,1226040.793000000063330,8.019020060000001,47.183858969999996
1990,"Agarn, Dorf",AGA,6101,BUS,BUS,BUS,BUS,LLB,LLB,LLB,2617352.891809999942780,1127367.033730000024661,7.663852150000000,46.297491150000006
2009,Sempach-Neuenkirch,SEM,1093,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2657475.924000000115484,1218617.078999999910593,8.195979059999999,47.116053209999997
2008,Nottwil,NO,1094,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2653099.016999999992549,1221106.736000000033528,8.138601019999999,47.138811750000002
2011,Oberkirch LU,OBK,1095,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2651234.932000000029802,1222916.625999999931082,8.114234460000000,47.155237620000001
2010,St. Erhard-Knutwil,STER,1089,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2648205.527999999932945,1225653.503000000026077,8.074581530000000,47.180081909999998
2012,Emmenbrücke Kapf,RBGD,1024,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2663365.083999999798834,1215881.375999999931082,8.273190589999999,47.090909979999999
1782,"Saas-Fee, Busterminal",SFE,6290,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2637958.000000000000000,1106484.000000000000000,7.929569240000000,46.108793349999999
1870,"Aubonne, gare",AUGA,5422,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2519720.000000000000000,1149706.000000000000000,6.392946850000000,46.493841660000001
2161,Teufenthal AG,TEU,4145,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2651086.737999999895692,1242280.093000000109896,8.114478280000000,47.329409149999996
2160,Gränichen,GRAE,4006,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2649870.750000000000000,1245856.125999999931082,8.098789880000002,47.361665080000002
2174,Bleien Liebegg,BLN,4006,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2651002.754000000189990,1243849.094000000040978,8.113545690000000,47.343527289999997
2177,Schöftland Nordweg,SCNW,4144,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2646321.671000000089407,1240206.121000000042841,8.051227409999999,47.311107280000002
2163,Oberkulm,OKU,4140,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2651674.893190000206232,1239180.668979999842122,8.121902050000001,47.301486890000000
2176,Reinach AG Mitte,REMI,4141,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2656374.745999999810010,1234000.033999999985099,8.183392840000000,47.254507089999997
2192,Distelberg,DIBE,4001,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2646124.729999999981374,1247419.148999999975786,8.049364890000001,47.375995549999999
2179,Mittelmuhen,MMUH,4009,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2646534.680999999865890,1242812.118999999947846,8.054314560000000,47.334530950000001
2162,Unterkulm,UKU,4146,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2651154.729999999981374,1240137.060000000055879,8.115133450000000,47.310129289999999
2178,Obermuhen,OMUH,4009,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2646551.680000000167638,1242242.121999999973923,8.054480320000000,47.329403149999997
2195,Muhen,MUH,4009,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2646451.682000000029802,1243284.122999999905005,8.053265350000000,47.338782050000006
2165,Zetzwil,ZETZ,4147,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2654065.137999999802560,1237060.085999999893829,8.153250340000000,47.282222730000001
2181,Oberentfelden Uerkenbrücke,OEFU,4010,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2645858.731000000145286,1245758.135999999940395,8.045672900000000,47.361074939999995
2180,Muhen Nord,MUHN,4009,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2646402.962999999988824,1243806.810000000055879,8.052674809999999,47.343486560000002
2206,Baar,BAA,1701,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2682191.228000000119209,1227725.121999999973923,8.523271540000000,47.195364040000001
2194,Oberentfelden Engelplatz,OEFW,4010,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2645934.723000000230968,1245213.134000000078231,8.046622939999999,47.356167880000001
2164,Gontenschwil,GON,4135,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2653401.884999999776483,1236846.334999999962747,8.144458649999999,47.280354189999997
2209,Oberrieden Dorf,ORDD,137,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2686180.498999999836087,1236828.835999999893829,8.577652790000000,47.276731789999999
2197,Hirschthal,HIT,4007,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2646434.675999999977648,1241183.134000000078231,8.052822899999999,47.319886730000000
2182,Unterentfelden Oberdorf,UNOB,4013,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2645579.737999999895692,1246163.134000000078231,8.042021119999999,47.364736839999999
2167,Reinach AG Nord,REIN,4141,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2656240.470000000204891,1234283.334999999962747,8.181654450000000,47.257066590000001
2196,Unterentfelden Post,UNPO,4013,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2645759.739000000059605,1246602.131999999983236,8.044448749999999,47.368672730000000
2185,Bremgarten Isenlauf,BGIS,4063,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2668226.958999999798834,1244304.398999999975786,8.341525590000000,47.346065319999994
2208,Horgen Oberdorf,HGO,295,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2687130.035999999847263,1234843.269000000087544,8.589815820000000,47.258749809999998
2184,Gränichen Oberdorf,GRAO,4006,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2650456.731000000145286,1245291.118999999947846,8.106482820000000,47.356538850000000
2166,Leimbach AG,LEIM,4137,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2655180.748000000137836,1236013.044999999925494,8.167866900000000,47.272713230000001
2211,Hendschiken,HDK,4198,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2658044.143000000156462,1249017.719000000040978,8.207388699999999,47.389431080000001
2199,Schöftland,SCHF,4144,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2646234.652999999932945,1239624.105999999912456,8.050016720000000,47.305878639999996
2187,Rudolfstetten Hofacker,RUHO,4075,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2670879.376999999862164,1246404.007999999914318,8.376955989999999,47.364668720000004
2186,Dietikon Stoffelbach,DSTO,243,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2672502.233000000007451,1249609.946999999927357,8.398957220000000,47.393325060000002
2169,Menziken,ME,4139,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2656837.736000000033528,1232494.036000000080094,8.189318779999999,47.240922220000002
2201,Gisikon-Root,GSK,1065,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2672555.936999999918044,1219368.107000000076368,8.394788530000000,47.121327669999999
2189,Gränichen Töndler,GRAT,4006,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2649359.007999999914318,1246110.358999999938533,8.092044010000000,47.363990149999999
2213,Wohlen AG,WO,4082,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2662803.878000000026077,1244511.199000000022352,8.269792340000000,47.348464039999996
2168,Reinach AG,REI,4141,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2656465.867999999783933,1233506.716999999945983,8.184534660000001,47.250062329999999
2188,Zufikon Hammergut,ZUFH,4083,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2669201.180999999865890,1245415.307999999960884,8.354588619999999,47.355954990000001
2200,Ebikon,EBI,1054,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2668625.012999999802560,1215200.577000000048429,8.342358259999999,47.084262720000005
2212,Dottikon-Dintikon,DOT,4080,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2660124.737000000197440,1247283.411000000080094,8.234710270000001,47.373646560000005
2191,Binzenhof,BIHO,4001,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2646210.726999999955297,1248222.147000000113621,8.050586389999999,47.383211670000001
2203,Cham,CHAM,1702,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2677232.606000000145286,1225755.134000000078231,8.457504759999999,47.178243879999997
2215,Muri AG,MI,4236,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2668186.729999999981374,1236587.637000000104308,8.339820730000000,47.276666230000004
2214,Boswil-Bünzen,BOS,4228,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2666294.853999999817461,1239736.742000000085682,8.315283590000000,47.305181680000004
2202,Rotkreuz,RK,1707,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2675236.604999999981374,1221673.577000000048429,8.430495260000001,47.141764170000002
2217,Mühlau,MUEH,4235,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2671941.069999999832362,1230889.581000000005588,8.388524030000001,47.225019990000000
2205,Walchwil,WCHW,1710,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2681858.731000000145286,1216971.425000000046566,8.516934389999999,47.098686999999998
2216,Benzenschwil,BNZ,4234,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2670177.597000000067055,1233295.844999999972060,8.365616890000000,47.246851499999998
2227,Steinhausen,STE,1708,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2678795.115000000223517,1227592.139999999897555,8.478436560000000,47.194581479999997
2219,Oberrüti,OI,4237,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2673253.001000000163913,1224335.260999999940395,8.404779460000000,47.165926169999999
2204,Zug,ZG,1711,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2681601.237999999895692,1225309.019000000087544,8.515049340000001,47.173706979999999
2226,Knonau,KNO,7,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2677870.745000000111759,1230435.549000000115484,8.466731189999999,47.220264350000001
2229,Urdorf Weihermatt,URDW,250,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2674888.962999999988824,1248265.857000000076368,8.430342510000001,47.380969979999996
2218,Sins,SINS,4239,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2672695.773000000044703,1226817.628999999957159,8.397830920000001,47.188314239999997
2231,Zug Oberwil,ZGO,1711,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2681253.467999999877065,1222410.828999999910593,8.509940520000001,47.147683639999997
2230,Zug Chollermüli,KMUE,1711,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2679438.450999999884516,1226005.854999999981374,8.486645709999999,47.180237579999996
2221,Birmensdorf ZH,BIR,242,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2675466.901999999769032,1245655.909999999916181,8.437555140000001,47.357431370000000
2220,Urdorf,URD,247,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2675206.327000000048429,1249372.155999999959022,8.434730699999999,47.390883340000002
2237,Lupfig,LUPF,4104,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2658556.729999999981374,1255221.891000000061467,8.214989859999999,47.445184189999999
2247,Birr,BIRR,4092,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2658768.782999999821186,1254185.757999999914318,8.217664820000001,47.435846699999999
2223,Hedingen,HED,5,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2676185.947000000160187,1239144.259000000078231,8.445965550000000,47.298785230000000
2222,Bonstetten-Wettswil,BON,3,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2677827.677000000141561,1242180.588999999919906,8.468196900000001,47.325901330000001
2248,Bremgarten Obertor,BGOT,4063,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2668389.214000000152737,1244806.888999999966472,8.343749330000000,47.350567769999998
2225,Mettmenstetten,MTM,9,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2677128.313000000081956,1233072.864999999990687,8.457382180000000,47.244071069999997
2265,"Meisterschwanden, Oberdorf",MEIS,4202,BUS,BUS,BUS,BUS,AVA/Autwm,AVA/Autwm,AVA/Autwm,2659834.000000000000000,1238546.000000000000000,8.229695189999999,47.295089539999999
2224,Affoltern am Albis,AF,2,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2676265.984999999869615,1236619.656999999890104,8.446595000000000,47.276070360000006
2269,Erdmannlistein,ERDM,4082,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2666038.804000000003725,1244646.831000000005588,8.312620930000000,47.349367839999999
2268,Zufikon Belvédère,BEVE,4083,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2669553.220999999903142,1245610.674000000115484,8.359278209999999,47.357675000000000
2271,Wohlen Oberdorf,WOOB,4082,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2664097.429539999924600,1244345.758900000015274,8.286886630000000,47.346851620000002
2270,Bergfrieden,BEFR,243,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2672496.887999999802560,1250070.202999999979511,8.398961020000000,47.397464969999994
2017,Waldibrücke,WAB,1024,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2666875.790000000037253,1217808.634000000078231,8.319710089999999,47.107899339999996
2019,Ermensee,ESEE,1025,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2660862.888999999966472,1231285.124000000068918,8.242314420000000,47.229690620000000
2029,Mosen,MO,1030,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2659471.836999999824911,1232894.509000000078231,8.224159650000001,47.244292309999999
2021,Emmenbrücke,EBR,1024,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2664101.123000000137836,1213631.351000000024214,8.282565370000000,47.070601500000002
2028,Emmenbrücke Gersag,GSAG,1024,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2663655.600000000093132,1214484.070999999996275,8.276820080000000,47.078314180000000
2043,Seon Nord,SENO,4209,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2654522.429299999959767,1244951.035699999891222,8.160253100000000,47.353156569999996
2042,Hochdorf Schönau,HOSA,1031,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2665214.662000000011176,1224090.878000000026077,8.298733640000000,47.164569319999998
2020,Rothenburg Station,RBG,1040,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2661421.205999999772757,1215669.094999999972060,8.247561450000001,47.089183670000004
2031,Hallwil,HD,4197,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2655733.930999999865890,1242236.263000000035390,8.175949460000000,47.328638760000004
2023,Ballwil,BLL,1023,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2666605.356999999843538,1222905.324000000022352,8.316898800000001,47.153767660000000
2030,Seon,SE,4209,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2654420.348999999929219,1244170.950999999884516,8.158807390000000,47.346148960000001
2022,Eschenbach LU,ESB,1026,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2667078.929000000003725,1220534.495000000111759,8.322790729999999,47.132396000000000
2033,Birrwil,BWL,4132,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2657521.484999999869615,1237718.953999999910593,8.199017330000000,47.287856599999998
2025,Baldegg,BLG,1031,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2663786.677999999839813,1226423.531999999890104,8.280231510000000,47.185688960000000
2024,Hochdorf,HO,1031,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2664450.998999999836087,1224350.047999999951571,8.288699620000001,47.166975189999995
2032,Boniswil,BONI,4192,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2656399.186999999918044,1240730.425999999977648,8.184560550000000,47.315038739999999
2027,Hitzkirch,HIK,1030,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2661604.509999999776483,1230512.492000000085682,8.252001030000001,47.222672729999999
2026,Gelfingen,GELF,1030,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2662586.415000000037253,1229509.456999999936670,8.264824919999999,47.213559040000000
2034,Beinwil am See,BW,4131,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2657787.243999999947846,1235427.054999999934807,8.202235540000000,47.267219860000004
2128,Holderbank AG,HOBK,4199,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2654925.817999999970198,1253347.844000000040978,8.166622370000001,47.428642530000005
2111,Däniken SO,DK,2572,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2640808.396000000182539,1245200.365999999921769,7.978771340000000,47.356390089999998
2110,Dulliken,DU,2573,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2638371.930000000167638,1244949.074000000022352,7.946501330000000,47.354276139999996
2113,Aarau,AA,4001,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2646255.560000000055879,1249128.422000000020489,8.051273719999999,47.391359510000001
2101,Kölliken,KK,4276,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2644427.169000000227243,1243103.862999999895692,8.026460540000000,47.337300190000001
2112,Schönenwerd SO,SCOE,2583,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2642412.223999999929219,1246883.137000000104308,8.000158400000000,47.371423870000001
2115,Wildegg,WI,4203,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2654667.742000000085682,1251859.158000000054017,8.163019910000001,47.415275139999999
2100,Safenwil,SAF,4283,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2641193.734000000171363,1241352.500000000000000,7.983518240000000,47.321757900000001
2114,Rupperswil,RU,4206,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2651957.899999999906868,1250502.202999999979511,8.126956369999998,47.403290249999998
2103,Suhr,SUHR,4012,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2648615.291000000201166,1246954.266000000061467,8.082290640000000,47.371635470000001
2102,Oberentfelden,OEF,4010,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2646067.731000000145286,1245249.578999999910593,8.048387119999999,47.356486400000001
2116,Schinznach Bad,SBAD,4095,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2654926.560000000055879,1255921.060000000055879,8.166948610000000,47.451785160000000
2105,Othmarsingen,OTH,4205,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2658584.325999999884516,1251024.692999999970198,8.214805490000000,47.407433510000004
2119,Lenzburg,LB,4201,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2655249.091000000014901,1249187.659999999916181,8.170392889999999,47.391199759999999
2104,Hunzenschwil,HU,4200,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2651877.154999999795109,1248833.205000000074506,8.125693230000000,47.388285889999999
2121,Walterswil-Striegel,WAST,4280,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2639659.337999999988824,1241138.107000000076368,7.963203600000001,47.319923570000000
2120,Küngoldingen,KGD,4280,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2638053.609000000171363,1239150.550999999977648,7.941796670000000,47.302141510000006
2123,Buchs AG,BUAG,4003,TRAIN,TRAIN,TRAIN,TRAIN,AVA-wsb,AVA-wsb,AVA-wsb,2647639.748999999836087,1248959.138999999966472,8.069588339999999,47.389738410000000
2106,Mägenwil,MAEG,4032,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2660112.242000000085682,1251826.622999999905005,8.235155219999999,47.414508169999998
2122,Kölliken Oberdorf,KKO,4276,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2643880.543000000063330,1241696.993999999947846,8.019090580000000,47.324683199999996
2476,Vevey Vignerons,VVVI,5890,TRAIN,TRAIN,TRAIN,TRAIN,MVR-cev,MVR-cev,MVR-cev,2555004.000000000000000,1146586.000000000000000,6.852821730000000,46.469082999999998
2275,Widen Heinrüti,HEIN,4081,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2669214.737000000197440,1246079.297000000020489,8.354870630000001,47.361925280000001
2274,Zufikon,ZUFI,4083,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2669212.416999999899417,1245040.477999999886379,8.354679429999999,47.352582699999999
2277,Rudolfstetten,RUD,4075,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2671218.483000000007451,1246974.456000000005588,8.381535510000001,47.369762569999999
2276,Berikon-Widen,BEWI,4062,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2670083.424999999813735,1246089.367000000085682,8.366370590000001,47.361924060000000
2278,Reppischhof,REPP,243,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2672304.714000000152737,1248570.868000000016764,8.396173320000001,47.384001760000004
2273,Bremgarten,BREG,4063,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2668594.867000000085682,1244914.887000000104308,8.346487410000000,47.351517710000003
2272,Bremgarten West,BGW,4063,TRAIN,TRAIN,TRAIN,TRAIN,AVA-bd,AVA-bd,AVA-bd,2667893.859000000171363,1244258.908000000054017,8.337110910000000,47.345690569999995
2282,"Baar, Talacher",TALA,1701,BUS,BUS,BUS,BUS,ZVB,ZVB,ZVB,2683880.000000000000000,1225664.999000000068918,8.545171300000000,47.176623540000001
